Trade Date,Executed Qty,Executed Price,Stock,Buy Order ID,Sell Order ID,Sell Broker ID,Buy Broker ID
01JUL2014:14:58:42,100,9,ES0158252033,10442106066,10442106090,A125250,C11084986
01JUL2014:14:58:42,170,9,ES0158252033,10442106079,10442106090,A125250,B433077165
01JUL2014:14:58:43,32,8.9,ES0158252033,10442105993,10442106092,A125250,C424759231
01JUL2014:14:58:44,105,8.78,ES0158252033,10442105964,10442106093,A8605026,B429816540
01JUL2014:14:58:46,100,9,ES0158252033,10442106096,10442112346,A8605026,C11084986
01JUL2014:14:58:52,55,8.99,ES0158252033,10442106103,10442112346,A8605026,C8329321
01JUL2014:14:58:54,100,8.99,ES0158252033,10442106107,10442106101,B429816540,C9324721
01JUL2014:14:58:55,100,8.98,ES0158252033,10442106108,10442112346,A8605026,C424759231
01JUL2014:14:58:55,115,8.98,ES0158252033,10442106108,10442112351,C439398190,C424759231
01JUL2014:14:59:07,35,8.92,ES0158252033,10442106115,10442112353,A11288376,C156520
01JUL2014:14:59:10,31,8.75,ES0158252033,10442105967,10442106118,A8605026,C8329321
01JUL2014:14:59:34,50,8.93,ES0158252033,10442106137,10442112354,B429816540,B429816540
01JUL2014:14:59:37,10,8.98,ES0158252033,10442106139,10442112346,A8605026,B429816540
01JUL2014:14:59:40,100,8.88,ES0158252033,10442112359,10442106143,A8605026,B433077165
01JUL2014:14:59:44,84,8.98,ES0158252033,10442106146,10442112346,A8605026,C9324721
01JUL2014:14:59:44,100,8.98,ES0158252033,10442106146,10442112346,A8605026,C9324721
01JUL2014:15:00:09,6,9.08,ES0158252033,10442106157,10442106122,B128778,B429816540
01JUL2014:15:00:09,44,9.08,ES0158252033,10442106158,10442106122,B128778,C156520
01JUL2014:15:00:16,100,9,ES0158252033,10442106165,10442106169,A8605026,B128778
01JUL2014:15:00:20,60,8.9,ES0158252033,10442106153,10442106177,B429816540,C9324721
01JUL2014:15:00:20,200,8.9,ES0158252033,10442106163,10442106177,B429816540,C156520
01JUL2014:15:00:39,25,8.8,ES0158252033,10442106140,10442106185,A125250,C424759231
01JUL2014:15:00:39,56,8.82,ES0158252033,10442106152,10442106185,A125250,C8329321
01JUL2014:15:00:39,150,8.8,ES0158252033,10442106125,10442106185,A125250,B128778
01JUL2014:15:00:41,40,8.75,ES0158252033,10442106121,10442106188,B429816540,C156520
01JUL2014:15:00:46,76,8.65,ES0158252033,10442105850,10442106195,B429816540,C8329321
01JUL2014:15:00:47,100,8.65,ES0158252033,10442106198,10442106197,B429816540,C9324721
01JUL2014:15:00:48,59,8.62,ES0158252033,10442105734,10442106200,B429816540,C8329321
01JUL2014:15:00:50,50,8.61,ES0158252033,10442106013,10442112373,B429816540,B128778
01JUL2014:15:00:50,100,8.61,ES0158252033,10442105799,10442112373,B429816540,B128778
01JUL2014:15:00:55,200,8.7,ES0158252033,10442106205,10442106194,B128778,B433077165
01JUL2014:15:01:07,11,8.62,ES0158252033,10442106210,10442106207,B429816540,A170820
01JUL2014:15:01:11,21,8.78,ES0158252033,10442106214,10442106204,B429816540,B433077165
01JUL2014:15:01:15,55,8.83,ES0158252033,10442106216,10442112370,A11288376,B429816540
01JUL2014:15:01:22,10,8.79,ES0158252033,10442106222,10442106221,B429816540,C156520
01JUL2014:15:01:26,25,8.78,ES0158252033,10442106214,10442106224,A11288376,B433077165
01JUL2014:15:01:39,35,8.93,ES0158252033,10442106232,10442106225,B429816540,C8329321
01JUL2014:15:01:39,65,8.9,ES0158252033,10442106232,10442106208,C439398190,C8329321
01JUL2014:15:01:45,12,8.79,ES0158252033,10442112383,10442106234,B429816540,A11288376
01JUL2014:15:01:58,14,8.86,ES0158252033,10442106239,10442106236,A11288376,B128778
01JUL2014:15:01:58,31,8.96,ES0158252033,10442106239,10442106220,B128778,B128778
01JUL2014:15:02:14,61,8.96,ES0158252033,10442106244,10442106258,A8605026,B429816540
01JUL2014:15:02:14,160,8.96,ES0158252033,10442106244,10442106258,A8605026,B429816540
01JUL2014:15:02:17,148,8.99,ES0158252033,10442106264,10442112390,A128271,B429816540
01JUL2014:15:02:22,113,8.93,ES0158252033,10442106241,10442112391,A8605026,B433077165
01JUL2014:15:02:26,40,8.9,ES0158252033,10442106267,10442112391,A8605026,B128778
01JUL2014:15:02:38,150,8.9,ES0158252033,10442106276,10442112391,A8605026,B8734110
01JUL2014:15:02:46,100,8.8,ES0158252033,10442106235,10442106279,A125250,B128778
01JUL2014:15:02:46,120,8.81,ES0158252033,10442106254,10442106279,A125250,B128778
01JUL2014:15:02:47,170,8.9,ES0158252033,10442106280,10442112391,A8605026,C9324721
01JUL2014:15:02:54,100,8.9,ES0158252033,10442106283,10442106281,C439398190,A550725
01JUL2014:15:02:54,104,8.9,ES0158252033,10442106283,10442112394,C8329321,A550725
01JUL2014:15:03:06,100,8.8,ES0158252033,10442106285,10442106292,A8605026,C9324721
01JUL2014:15:03:51,100,8.82,ES0158252033,10442106308,10442106313,A125250,C8329321
01JUL2014:15:03:54,100,8.82,ES0158252033,10442106316,10442106315,B405882786,C156520
01JUL2014:15:03:55,45,8.88,ES0158252033,10442106317,10442112401,C8329321,C8329321
01JUL2014:15:04:19,146,8.8,ES0158252033,10442106323,10442106328,C9324721,C9324721
01JUL2014:15:04:38,200,8.86,ES0158252033,10442112409,10442106344,A8605026,A11288376
01JUL2014:15:04:41,100,8.99,ES0158252033,10442106348,10442106345,C439398190,B8734110
01JUL2014:15:04:41,153,8.99,ES0158252033,10442106348,10442112408,C8329321,B8734110
01JUL2014:15:04:49,140,8.97,ES0158252033,10442106354,10442112412,A11288376,B1139295
01JUL2014:15:05:06,37,8.81,ES0158252033,10442106351,10442106365,B124251,C439398190
01JUL2014:15:05:06,194,8.8,ES0158252033,10442106329,10442106365,B124251,C9324721
01JUL2014:15:05:12,38,8.87,ES0158252033,10442106369,10442112416,A11288376,C8329321
01JUL2014:15:05:15,9,8.83,ES0158252033,10442106366,10442106373,C439398190,B124251
01JUL2014:15:05:15,126,8.8,ES0158252033,10442106329,10442106373,C439398190,C9324721
01JUL2014:15:05:18,95,8.8,ES0158252033,10442106329,10442106375,B429816540,C9324721
01JUL2014:15:05:19,56,8.6,ES0158252033,10442105667,10442106333,C9324721,C156520
01JUL2014:15:05:19,63,8.6,ES0158252033,10442106290,10442106333,C9324721,A2007006
01JUL2014:15:05:19,70,8.6,ES0158252033,10442105900,10442106333,C9324721,C8329321
01JUL2014:15:05:19,100,8.6,ES0158252033,10442105911,10442106333,C9324721,B128778
01JUL2014:15:05:19,100,8.62,ES0158252033,10442112392,10442106333,C9324721,B405882786
01JUL2014:15:05:19,150,8.61,ES0158252033,10442106240,10442106333,C9324721,B8734110
01JUL2014:15:05:23,154,8.56,ES0158252033,10442105418,10442105947,C424759231,B405882786
01JUL2014:15:05:23,187,8.58,ES0158252033,10442106042,10442112416,A11288376,C8329321
01JUL2014:15:05:25,54,8.69,ES0158252033,10442106378,10442112408,C8329321,C8329321
01JUL2014:15:05:56,20,8.69,ES0158252033,10442106394,10442112408,C8329321,B8734110
01JUL2014:15:05:57,3,8.65,ES0158252033,10442106380,10442106395,B429816540,A203841
01JUL2014:15:05:57,80,8.65,ES0158252033,10442106392,10442106395,B429816540,A8982441
01JUL2014:15:06:09,5,8.65,ES0158252033,10442106380,10442106403,A8605026,A203841
01JUL2014:15:06:09,50,8.65,ES0158252033,10442106397,10442106403,A8605026,A125250
01JUL2014:15:06:16,45,8.65,ES0158252033,10442106380,10442106411,B405882786,A203841
01JUL2014:15:06:19,87,8.51,ES0158252033,10442106120,10442106414,B429816540,C11084986
01JUL2014:15:06:21,69,8.5,ES0158252033,10442106416,10442106414,B429816540,B128778
01JUL2014:15:06:22,165,8.64,ES0158252033,10442106419,10442106417,A11174628,C9324721
01JUL2014:15:09:00,16,8.5,ES0158252033,10442106432,10442106459,B128778,C424759231
01JUL2014:15:09:00,25,8.5,ES0158252033,10442106449,10442106421,C156520,C156520
01JUL2014:15:09:00,47,8.5,ES0158252033,10442106434,10442106459,B128778,C8329321
01JUL2014:15:09:00,65,8.5,ES0158252033,10442106449,10442106462,B429816540,C156520
01JUL2014:15:09:00,90,8.5,ES0158252033,10442106439,10442112431,B405882786,C8329321
01JUL2014:15:09:00,125,8.5,ES0158252033,10442106452,10442106421,C156520,C156520
01JUL2014:15:09:06,50,8.5,ES0158252033,10442106436,10442106469,B429816540,C424759231
01JUL2014:15:09:10,17,8.52,ES0158252033,10442106472,10442106474,B429816540,C9324721
01JUL2014:15:16:00,12,8.56,ES0158252033,10442106518,10442106507,C8329321,B128778
01JUL2014:15:16:00,33,8.56,ES0158252033,10442106518,10442106563,B128778,B128778
01JUL2014:15:16:00,51,8.56,ES0158252033,10442106558,10442106567,A11288376,B128778
01JUL2014:15:16:00,100,8.56,ES0158252033,10442106496,10442106504,C156520,C9324721
01JUL2014:15:16:00,171,8.56,ES0158252033,10442106515,10442112334,A8605026,B124251
01JUL2014:15:16:00,199,8.56,ES0158252033,10442106558,10442106544,A128271,B128778
01JUL2014:15:16:00,200,8.56,ES0158252033,10442106536,10442106507,C8329321,B124251
01JUL2014:15:16:00,200,8.56,ES0158252033,10442106554,10442106570,B429816540,C133903
01JUL2014:15:16:02,150,8.59,ES0158252033,10442106572,10442106516,C156520,B429816540
01JUL2014:15:16:05,101,8.64,ES0158252033,10442106574,10442106575,A8605026,B429816540
01JUL2014:15:16:05,150,8.56,ES0158252033,10442106569,10442106575,A8605026,C133903
01JUL2014:15:16:09,160,8.57,ES0158252033,10442106577,10442106583,A8605026,B429816540
01JUL2014:15:16:11,17,8.57,ES0158252033,10442106577,10442106584,A8605026,B429816540
01JUL2014:15:16:14,110,8.5,ES0158252033,10442106562,10442106591,B429816540,C156520
01JUL2014:15:16:16,117,8.45,ES0158252033,10442106540,10442106595,A8605026,C8329321
01JUL2014:15:24:00,55,8.51,ES0158252033,10442106694,10442106634,A95703,B429816540
01JUL2014:15:24:00,65,8.51,ES0158252033,10442106687,10442106652,B228150,B8734110
01JUL2014:15:24:00,100,8.51,ES0158252033,10442106597,10442106622,C9324721,C9324721
01JUL2014:15:24:00,200,8.51,ES0158252033,10442106650,10442112444,A95703,C9324721
01JUL2014:15:24:15,95,8.66,ES0158252033,10442106707,10442106703,B206403,C439398190
01JUL2014:15:24:15,155,8.67,ES0158252033,10442106707,10442112456,A11174628,C439398190
01JUL2014:15:24:17,143,8.6,ES0158252033,10442112460,10442106708,A8605026,A11174628
01JUL2014:15:24:23,25,8.56,ES0158252033,10442106711,10442106714,A8605026,B429816540
01JUL2014:15:24:29,50,8.68,ES0158252033,10442106716,10442106613,B128778,A2007006
01JUL2014:15:24:39,100,8.62,ES0158252033,10442106723,10442112461,C8329321,C9324721
01JUL2014:15:24:56,50,8.45,ES0158252033,10442106664,10442106739,B429816540,C156520
01JUL2014:15:24:56,158,8.5,ES0158252033,10442106662,10442106738,B429816540,B8734110
01JUL2014:15:24:57,7,8.41,ES0158252033,10442106517,10442106741,B429816540,B128778
01JUL2014:15:25:00,32,8.5,ES0158252033,10442106744,10442106738,B429816540,B433077165
01JUL2014:15:25:00,110,8.5,ES0158252033,10442106747,10442106738,B429816540,B433077165
01JUL2014:15:25:02,8,8.5,ES0158252033,10442106751,10442106738,B429816540,B433077165
01JUL2014:15:25:02,160,8.5,ES0158252033,10442106751,10442106738,B429816540,B433077165
01JUL2014:15:25:04,12,8.5,ES0158252033,10442106755,10442106738,B429816540,B433077165
01JUL2014:15:25:04,100,8.56,ES0158252033,10442106755,10442112459,A11288376,B433077165
01JUL2014:15:25:10,40,8.7,ES0158252033,10442106769,10442106601,B128778,C9324721
01JUL2014:15:25:10,60,8.63,ES0158252033,10442106769,10442106759,B128778,C9324721
01JUL2014:15:25:10,92,8.59,ES0158252033,10442106771,10442106773,C8329321,A8982441
01JUL2014:15:25:10,106,8.59,ES0158252033,10442112472,10442106773,C8329321,B429816540
01JUL2014:15:25:12,60,8.7,ES0158252033,10442106778,10442106601,B128778,B433077165
01JUL2014:15:25:18,182,8.6,ES0158252033,10442112472,10442106786,C8329321,B429816540
01JUL2014:15:25:26,117,8.8,ES0158252033,10442106803,10442106505,C9324721,C424759231
01JUL2014:15:25:29,87,8.8,ES0158252033,10442106808,10442106795,B128778,A11288376
01JUL2014:15:25:31,200,8.8,ES0158252033,10442106809,10442106795,B128778,A11288376
01JUL2014:15:25:32,180,8.8,ES0158252033,10442106810,10442106807,C8329321,B433077165
01JUL2014:15:25:37,100,8.87,ES0158252033,10442112470,10442112423,B429816540,A11288376
01JUL2014:15:25:39,100,8.92,ES0158252033,10442106819,10442106450,B405882786,A11288376
01JUL2014:15:25:39,148,8.87,ES0158252033,10442106823,10442106824,C8329321,A11174628
01JUL2014:15:26:02,120,9,ES0158252033,10442106846,10442112485,A11288376,B124251
01JUL2014:15:26:02,145,9,ES0158252033,10442106841,10442112485,A11288376,B128778
01JUL2014:15:26:08,89,9,ES0158252033,10442106854,10442112485,A11288376,C156520
01JUL2014:15:26:10,12,9,ES0158252033,10442106858,10442112481,C439398190,C156520
01JUL2014:15:26:14,82,9.08,ES0158252033,10442106861,10442112491,C8329321,B1139295
01JUL2014:15:26:14,168,9.08,ES0158252033,10442106861,10442112489,A11174628,B1139295
01JUL2014:15:26:15,1,9.08,ES0158252033,10442106862,10442112491,C8329321,B128778
01JUL2014:15:26:32,150,9.05,ES0158252033,10442106868,10442106874,A2007006,C9324721
01JUL2014:15:26:48,30,9.07,ES0158252033,10442106881,10442106876,C439398190,C8329321
01JUL2014:15:26:48,70,9.07,ES0158252033,10442106881,10442112491,C8329321,C8329321
01JUL2014:15:26:49,50,9,ES0158252033,10442106867,10442106882,B240471,B128778
01JUL2014:15:26:50,100,9,ES0158252033,10442106883,10442106882,B240471,B128778
01JUL2014:15:27:01,25,9.16,ES0158252033,10442106891,10442106888,A11288376,C8329321
01JUL2014:15:27:01,67,9.07,ES0158252033,10442106891,10442106876,C439398190,C8329321
01JUL2014:15:27:01,145,9,ES0158252033,10442106891,10442112499,C8329321,C8329321
01JUL2014:15:27:06,50,9.18,ES0158252033,10442106901,10442106845,B433077165,B8734110
01JUL2014:15:27:54,50,9.19,ES0158252033,10442106929,10442112511,C8329321,C8329321
01JUL2014:15:28:01,178,9.18,ES0158252033,10442106934,10442112511,C8329321,B124251
01JUL2014:15:28:03,77,9.19,ES0158252033,10442106936,10442106938,B429816540,C424759231
01JUL2014:15:28:05,100,9.27,ES0158252033,10442106940,10442112493,B429816540,C9324721
01JUL2014:15:34:00,6,9.5,ES0158252033,10442106975,10442107015,B128778,B128778
01JUL2014:15:34:00,17,9.5,ES0158252033,10442107033,10442107046,B433077165,C156520
01JUL2014:15:34:00,22,9.5,ES0158252033,10442106994,10442106996,A8605026,C8329321
01JUL2014:15:34:00,25,9.5,ES0158252033,10442107009,10442106991,B128778,B128778
01JUL2014:15:34:00,30,9.5,ES0158252033,10442107036,10442107046,B433077165,C8329321
01JUL2014:15:34:00,45,9.7,ES0158252033,10442107047,10442105968,B240471,B128778
01JUL2014:15:34:00,86,9.5,ES0158252033,10442106940,10442106946,B433077165,C9324721
01JUL2014:15:34:00,94,9.5,ES0158252033,10442107041,10442112518,A8605026,C424759231
01JUL2014:15:34:00,100,9.5,ES0158252033,10442106975,10442106983,B128778,B128778
01JUL2014:15:34:00,103,9.5,ES0158252033,10442107009,10442107046,B433077165,B128778
01JUL2014:15:34:00,120,9.5,ES0158252033,10442106974,10442112520,A8605026,A2007006
01JUL2014:15:34:00,126,9.5,ES0158252033,10442107039,10442107018,C424759231,A2007006
01JUL2014:15:34:00,150,9.5,ES0158252033,10442107042,10442112518,A8605026,A128271
01JUL2014:15:34:00,150,9.5,ES0158252033,10442106986,10442112520,A8605026,C9324721
01JUL2014:15:34:00,200,9.5,ES0158252033,10442106979,10442105678,B240471,C424759231
01JUL2014:15:34:00,200,9.5,ES0158252033,10442107026,10442112518,A8605026,C11084986
01JUL2014:15:34:00,200,9.5,ES0158252033,10442107017,10442107046,B433077165,B8734110
01JUL2014:15:34:06,24,9.5,ES0158252033,10442107039,10442107055,C439398190,A2007006
01JUL2014:15:34:06,115,9.7,ES0158252033,10442107054,10442105968,B240471,B128778
01JUL2014:15:34:06,152,9.43,ES0158252033,10442112521,10442107055,C439398190,A11174628
01JUL2014:15:34:20,25,9.6,ES0158252033,10442107079,10442112526,A11288376,C439398190
01JUL2014:15:34:25,16,9.63,ES0158252033,10442107084,10442107064,A8605026,B128778
01JUL2014:15:34:37,100,9.67,ES0158252033,10442107098,10442107094,A8605026,C8329321
01JUL2014:15:34:38,100,9.67,ES0158252033,10442107099,10442107094,A8605026,B433077165
01JUL2014:15:34:38,161,9.69,ES0158252033,10442107100,10442107097,B128778,C9324721
01JUL2014:15:34:39,190,9.8,ES0158252033,10442107102,10442106977,C156520,B429816540
01JUL2014:15:34:40,199,9.72,ES0158252033,10442107100,10442107104,A8605026,C9324721
01JUL2014:15:34:46,67,9.71,ES0158252033,10442107107,10442107111,A8605026,B429816540
01JUL2014:15:34:48,30,9.87,ES0158252033,10442107113,10442107091,B128778,C424759231
01JUL2014:15:34:53,23,9.46,ES0158252033,10442112527,10442107120,B128778,A11288376
01JUL2014:15:34:53,25,9.6,ES0158252033,10442107082,10442107120,B128778,B429816540
01JUL2014:15:34:53,134,9.65,ES0158252033,10442112530,10442107120,B128778,A11288376
01JUL2014:15:34:58,138,9.79,ES0158252033,10442107128,10442112535,A11174628,C156520
01JUL2014:15:34:58,150,9.83,ES0158252033,10442107128,10442112529,C439398190,C156520
01JUL2014:15:35:02,50,9.91,ES0158252033,10442107134,10442112498,B429816540,C8329321
01JUL2014:15:35:05,33,9.9,ES0158252033,10442107141,10442107140,B206403,B429816540
01JUL2014:15:35:14,20,9.79,ES0158252033,10442107154,10442107152,B206403,C8329321
01JUL2014:15:35:18,28,9.79,ES0158252033,10442107158,10442107152,B206403,C9324721
01JUL2014:15:35:18,35,9.92,ES0158252033,10442107158,10442105730,C424759231,C9324721
01JUL2014:15:35:18,50,10,ES0158252033,10442107160,10442107021,B128778,C424759231
01JUL2014:15:35:18,50,9.94,ES0158252033,10442107158,10442107150,C439398190,C9324721
01JUL2014:15:35:22,10,10,ES0158252033,10442107169,10442107125,B128778,B429816540
01JUL2014:15:35:34,44,10.15,ES0158252033,10442107180,10442107176,B429816540,C9324721
01JUL2014:15:35:34,56,10,ES0158252033,10442107180,10442107173,B433077165,C9324721
01JUL2014:15:35:48,43,10.2,ES0158252033,10442107193,10442107060,C439398190,B144453
01JUL2014:15:35:54,80,10.2,ES0158252033,10442107197,10442107106,B240471,B128778
01JUL2014:15:36:07,105,10.2,ES0158252033,10442107208,10442107106,B240471,B128778
01JUL2014:15:36:10,100,10.19,ES0158252033,10442107213,10442107211,C439398190,B144453
01JUL2014:15:36:28,147,34.25,CH0008853209,10442101329,10442101330,C133903,C133903
01JUL2014:15:47:00,5,10.89,ES0158252033,10442107235,10442107230,B128778,B128778
01JUL2014:15:47:00,5,10.89,ES0158252033,10442107436,10442107391,B433077165,C8329321
01JUL2014:15:47:00,20,10.89,ES0158252033,10442107256,10442107385,B128778,B128778
01JUL2014:15:47:00,30,10.89,ES0158252033,10442107295,10442107475,B128778,B128778
01JUL2014:15:47:00,39,10.89,ES0158252033,10442107417,10442107234,B124251,C8329321
01JUL2014:15:47:00,41,10.89,ES0158252033,10442107464,10442107286,C1840321,B124251
01JUL2014:15:47:00,48,10.89,ES0158252033,10442107365,10442107441,B433077165,C424759231
01JUL2014:15:47:00,50,10.89,ES0158252033,10442107417,10442107266,B128778,C8329321
01JUL2014:15:47:00,60,10.89,ES0158252033,10442107417,10442107442,C156520,C8329321
01JUL2014:15:47:00,65,10.89,ES0158252033,10442107460,10442112557,A8605026,C424759231
01JUL2014:15:47:00,66,10.89,ES0158252033,10442107329,10442107424,B433077165,A2007006
01JUL2014:15:47:00,90,10.89,ES0158252033,10442107472,10442107385,B128778,B128778
01JUL2014:15:47:00,91,10.89,ES0158252033,10442107456,10442107421,B429816540,B169653
01JUL2014:15:47:00,95,10.89,ES0158252033,10442107235,10442107346,B128778,B128778
01JUL2014:15:47:00,100,10.89,ES0158252033,10442107241,10442107346,B128778,B128778
01JUL2014:15:47:00,100,10.89,ES0158252033,10442107417,10442107468,B128778,C8329321
01JUL2014:15:47:00,100,10.89,ES0158252033,10442107417,10442107325,C439398190,C8329321
01JUL2014:15:47:00,110,10.89,ES0158252033,10442107472,10442107239,B128778,B128778
01JUL2014:15:47:00,110,10.89,ES0158252033,10442107444,10442107391,B433077165,A2007006
01JUL2014:15:47:00,139,10.89,ES0158252033,10442107408,10442107391,B433077165,A2007006
01JUL2014:15:47:00,170,10.89,ES0158252033,10442107417,10442106007,A2007006,C8329321
01JUL2014:15:47:00,190,10.89,ES0158252033,10442107301,10442112557,A8605026,A2007006
01JUL2014:15:47:06,77,10.89,ES0158252033,10442107483,10442112576,A11288376,C424759231
01JUL2014:15:47:13,100,10.72,ES0158252033,10442107487,10442107489,B429816540,C439398190
01JUL2014:15:47:17,38,10.71,ES0158252033,10442107495,10442107489,B429816540,C133903
01JUL2014:15:47:17,100,10.78,ES0158252033,10442107495,10442112569,A8605026,C133903
01JUL2014:15:47:32,35,10.7,ES0158252033,10442107506,10442112569,A8605026,C9324721
01JUL2014:15:47:32,88,10.7,ES0158252033,10442107506,10442112569,A8605026,C9324721
01JUL2014:15:47:32,127,10.8,ES0158252033,10442107506,10442112580,B429816540,C9324721
01JUL2014:15:47:35,100,10.8,ES0158252033,10442107511,10442112579,C439398190,B429816540
01JUL2014:15:47:39,45,10.99,ES0158252033,10442107516,10442107426,C8329321,C8329321
01JUL2014:15:47:39,60,10.99,ES0158252033,10442107516,10442107262,B128778,C8329321
01JUL2014:15:47:39,97,10.85,ES0158252033,10442107516,10442112575,A128271,C8329321
01JUL2014:15:47:39,150,10.9,ES0158252033,10442107516,10442107430,B124251,C8329321
01JUL2014:15:47:39,200,10.84,ES0158252033,10442107515,10442107509,A128271,A11288376
01JUL2014:15:52:00,13,11.4,ES0158252033,10442107578,10442107637,A11288376,B8734110
01JUL2014:15:52:00,27,11.4,ES0158252033,10442107544,10442107570,B429816540,B228150
01JUL2014:15:52:00,30,11.4,ES0158252033,10442107618,10442112587,B433077165,C156520
01JUL2014:15:52:00,40,11.4,ES0158252033,10442107548,10442107608,B128778,B128778
01JUL2014:15:52:00,50,11.4,ES0158252033,10442107628,10442107552,B128778,B128778
01JUL2014:15:52:00,50,11.4,ES0158252033,10442107585,10442107354,C1840321,C156520
01JUL2014:15:52:00,50,11.4,ES0158252033,10442107549,10442107547,A8605026,C424759231
01JUL2014:15:52:00,53,11.4,ES0158252033,10442107601,10442107569,B433077165,C424759231
01JUL2014:15:52:00,58,11.4,ES0158252033,10442107574,10442107560,A170820,C8329321
01JUL2014:15:52:00,70,11.4,ES0158252033,10442107554,10442107644,A128271,C9324721
01JUL2014:15:52:00,80,11.4,ES0158252033,10442107567,10442107552,B128778,B128778
01JUL2014:15:52:00,100,11.4,ES0158252033,10442107625,10442107545,B240471,A125250
01JUL2014:15:52:00,100,11.4,ES0158252033,10442107621,10442112550,B429816540,B169653
01JUL2014:15:52:00,109,11.4,ES0158252033,10442107601,10442112587,B433077165,C424759231
01JUL2014:15:52:00,127,11.4,ES0158252033,10442107594,10442107569,B433077165,C9324721
01JUL2014:15:52:00,135,11.4,ES0158252033,10442107630,10442107604,B433077165,B11293128
01JUL2014:15:52:00,150,11.4,ES0158252033,10442107597,10442107644,A128271,A2007006
01JUL2014:15:52:00,150,11.4,ES0158252033,10442107646,10442107653,B429816540,B8734110
01JUL2014:15:52:00,150,11.4,ES0158252033,10442107607,10442112587,B433077165,C9324721
01JUL2014:15:52:00,200,11.4,ES0158252033,10442107540,10442107627,C424759231,C8329321
01JUL2014:15:52:02,100,11.36,ES0158252033,10442107660,10442112593,A11174628,C129286
01JUL2014:15:52:06,60,11.25,ES0158252033,10442107665,10442112586,A8605026,C424759231
01JUL2014:15:52:07,8,11.37,ES0158252033,10442107667,10442107655,B433077165,C424759231
01JUL2014:15:52:07,40,11.25,ES0158252033,10442107667,10442112586,A8605026,C424759231
01JUL2014:15:52:07,130,11.34,ES0158252033,10442107667,10442107666,A11174628,C424759231
01JUL2014:15:52:09,50,11.2,ES0158252033,10442107595,10442107676,A8605026,C156520
01JUL2014:15:52:10,160,11.2,ES0158252033,10442107671,10442107678,C156520,B429816540
01JUL2014:15:52:13,75,11.29,ES0158252033,10442107687,10442112595,A11174628,B128778
01JUL2014:15:52:17,80,11.14,ES0158252033,10442107695,10442107696,A8605026,A11174628
01JUL2014:15:52:23,100,11,ES0158252033,10442107565,10442107705,C8390656,C156520
01JUL2014:15:52:25,200,11,ES0158252033,10442107622,10442107715,B429816540,B11293128
01JUL2014:15:52:35,100,11.2,ES0158252033,10442107728,10442107703,B11293128,C11084986
01JUL2014:15:52:39,150,11.2,ES0158252033,10442107734,10442107703,B11293128,C8329321
01JUL2014:15:52:48,26,11.1,ES0158252033,10442107747,10442107743,A8605026,B128778
01JUL2014:15:52:51,74,11.1,ES0158252033,10442107753,10442107743,A8605026,C8329321
01JUL2014:15:52:59,200,11.14,ES0158252033,10442107768,10442112611,A11288376,C8329321
01JUL2014:15:53:01,50,11.14,ES0158252033,10442107770,10442112611,A11288376,B429816540
01JUL2014:15:53:06,50,11.2,ES0158252033,10442107775,10442107703,B11293128,C8329321
01JUL2014:15:53:09,100,11.27,ES0158252033,10442107793,10442107791,C9943570,C424759231
01JUL2014:15:53:12,70,11.3,ES0158252033,10442107802,10442107800,C9943570,C8329321
01JUL2014:15:53:27,153,11.5,ES0158252033,10442107822,10442107826,B433077165,C8329321
01JUL2014:15:53:32,77,11.51,ES0158252033,10442107830,10442107835,B433077165,B429816540
01JUL2014:15:53:32,150,11.56,ES0158252033,10442107833,10442107750,B8734110,C9324721
01JUL2014:15:53:40,1,11.57,ES0158252033,10442107841,10442112590,A8605026,B429816540
01JUL2014:15:53:43,39,11.57,ES0158252033,10442107849,10442112590,A8605026,C11084986
01JUL2014:15:53:43,61,11.57,ES0158252033,10442107849,10442112590,A8605026,C11084986
01JUL2014:15:53:43,100,11.5,ES0158252033,10442112625,10442107850,B433077165,C8329321
01JUL2014:15:53:46,10,11.6,ES0158252033,10442107857,10442107449,B124251,B429816540
01JUL2014:15:53:59,72,11.42,ES0158252033,10442107865,10442107877,C8329321,B128778
01JUL2014:15:53:59,100,11.5,ES0158252033,10442107866,10442107877,C8329321,C424759231
01JUL2014:15:54:04,125,11.51,ES0158252033,10442107884,10442112628,A11288376,C156520
01JUL2014:15:54:07,40,11.5,ES0158252033,10442107891,10442107887,B429816540,C156520
01JUL2014:15:54:07,50,11.5,ES0158252033,10442107891,10442112633,A8605026,C156520
01JUL2014:15:54:08,30,11.38,ES0158252033,10442112636,10442107892,C9324721,A11174628
01JUL2014:15:54:15,32,11.57,ES0158252033,10442107899,10442107880,B429816540,B128778
01JUL2014:15:54:23,80,11.5,ES0158252033,10442107911,10442107910,C424759231,C8329321
01JUL2014:15:54:26,40,11.58,ES0158252033,10442107912,10442107878,C156520,C424759231
01JUL2014:15:54:26,122,11.5,ES0158252033,10442107912,10442107910,C424759231,C424759231
01JUL2014:15:54:46,10,11.59,ES0158252033,10442107921,10442112644,A11288376,C9324721
01JUL2014:15:54:46,130,11.59,ES0158252033,10442107921,10442112644,A11288376,C9324721
01JUL2014:15:54:55,169,11.6,ES0158252033,10442107926,10442107449,B124251,B124251
01JUL2014:15:55:10,12,11.89,ES0158252033,10442107936,10442112646,A11288376,C9324721
01JUL2014:15:55:10,29,11.89,ES0158252033,10442107936,10442112646,A11288376,C9324721
